"Time","week before switch to BST","first week after switch to BST","Christmas week","New Year week","mid Jan week","week with maximum Demand","spring week before switch to BST","Easter Week, first week of BST","May Bank Holiday","mid Summer Week","summer Holiday"
Fri 15:30,0.49654,0.49153,0.71281,0.7409,0.6536,0.5706,0.43171,0.50191,0.37224,0.32089,0.29881
Fri 16:00,0.52918,0.56098,0.70014,0.79504,0.77186,0.68604,0.54381,0.56519,0.46502,0.3212,0.32982
Fri 16:30,0.53848,0.5892,0.72468,0.83153,0.80943,0.80895,0.54643,0.59509,0.4837,0.384,0.36641
Fri 17:00,0.62363,0.61608,0.69933,0.84747,0.86596,0.94912,0.60288,0.58674,0.48283,0.42399,0.39649
Fri 17:30,0.65237,0.61333,0.7259,0.87085,0.85598,0.95214,0.70289,0.67841,0.52981,0.41263,0.40388
Fri 18:00,0.64529,0.58551,0.70616,0.83133,0.84183,0.91891,0.72492,0.69113,0.54778,0.44292,0.40436
Fri 18:30,0.62975,0.55681,0.72083,0.7909,0.78812,0.90348,0.72062,0.62744,0.5186,0.41771,0.3945
Fri 19:00,0.56746,0.52902,0.65771,0.74984,0.77,0.83503,0.64692,0.6307,0.53522,0.40833,0.40841
Fri 19:30,0.54882,0.48855,0.63362,0.69924,0.72229,0.76912,0.60924,0.63508,0.5155,0.40253,0.40086
Fri 20:00,0.52469,0.45969,0.6319,0.66,0.72718,0.76866,0.61623,0.56265,0.54548,0.40475,0.46414
Fri 20:30,0.48454,0.42992,0.5865,0.61472,0.67348,0.66454,0.58173,0.53029,0.45906,0.38909,0.44506
Fri 21:00,0.45798,0.40348,0.56374,0.61679,0.61763,0.65413,0.53299,0.48577,0.42837,0.39911,0.40595
Fri 21:30,0.39529,0.37192,0.55335,0.57847,0.6059,0.62668,0.50525,0.47432,0.44859,0.39458,0.36651
Fri 22:00,0.36973,0.35359,0.53427,0.56662,0.57573,0.60026,0.51495,0.436,0.38744,0.35363,0.32851
Fri 22:30,0.33749,0.34556,0.57253,0.57664,0.55879,0.5735,0.45866,0.38273,0.3612,0.28478,0.2859
Fri 23:00,0.30736,0.32247,0.52878,0.57298,0.55808,0.59675,0.46478,0.3402,0.30412,0.25211,0.2525
Fri 23:30,0.3012,0.31555,0.5292,0.54647,0.5322,0.5297,0.43314,0.32875,0.27649,0.23032,0.22062
Sat 00:00,0.30621,0.30776,0.54071,0.57422,0.58858,0.59408,0.4938,0.37335,0.27231,0.23223,0.21816
Sat 00:30,0.3111,0.26264,0.51197,0.53685,0.57076,0.56845,0.4585,0.34926,0.255,0.20687,0.20902
Sat 01:00,0.31603,0.26407,0.49634,0.50588,0.52902,0.54452,0.4267,0.41612,0.26478,0.20011,0.21585
Sat 01:30,0.28303,0.24944,0.47559,0.49133,0.52333,0.54071,0.43544,0.39935,0.25696,0.19502,0.19375
Sat 02:00,0.27624,0.23088,0.44701,0.4674,0.49587,0.50716,0.40921,0.36826,0.24988,0.1889,0.18728
Sat 02:30,0.26538,0.21283,0.4195,0.44514,0.47384,0.50564,0.38695,0.36301,0.23931,0.17562,0.1883
Sat 03:00,0.25628,0.22118,0.39982,0.43024,0.4579,0.5,0.37574,0.35976,0.25004,0.17069,0.18472
